Station_ID,City,State,Charger_Type,Energy_Consumed_kWh,Charging_Duration_Minutes,Session_Date,Revenue,User_Type,Payment_Mode
STN_517,Chennai,Tamil Nadu,Slow,13.92,18.8,2025-11-02 08:29:06.060650,111.36,Guest,UPI
STN_973,Mumbai,Maharashtra,Level 2,30.94,57.28,2026-01-29 05:49:06.060650,309.4,Guest,Credit Card
STN_665,Ahmedabad,Gujarat,DC Fast,54.09,66.8,2025-04-15 15:11:06.060650,811.35,Guest,UPI
STN_324,Kolkata,West Bengal,DC Fast,40.54,64.84,2025-05-21 07:26:06.060650,608.1,Guest,Wallet
STN_643,Pune,Maharashtra,DC Fast,50.34,100.57,2026-01-24 10:17:06.060650,755.1,Guest,UPI
STN_171,Ahmedabad,Gujarat,Slow,13.03,19.94,2025-12-29 01:55:06.060650,104.24,Guest,Wallet
STN_679,Kolkata,West Bengal,Level 2,23.21,44.41,2025-06-14 15:54:06.060650,232.1,Guest,Wallet
STN_411,Hyderabad,Telangana,Level 2,21.07,38.19,2025-02-22 16:29:06.060650,210.7,Guest,Wallet
STN_888,Pune,Maharashtra,DC Fast,33.96,56.3,2026-01-08 13:29:06.060650,509.4,Guest,UPI
STN_292,Bangalore,Karnataka,DC Fast,49.06,76.58,2025-03-03 08:35:06.060650,735.9,Guest,UPI
STN_797,Delhi,Delhi,Slow,15.44,29.34,2025-05-05 23:28:06.060650,123.52,Guest,Debit Card
STN_777,Bangalore,Karnataka,Level 2,31.3,57.89,2026-02-09 09:49:06.060650,313.0,Guest,Wallet
STN_523,Bangalore,Karnataka,DC Fast,33.34,65.89,2025-04-16 15:20:06.060650,500.1,Guest,UPI
STN_658,Chennai,Tamil Nadu,DC Fast,53.43,87.57,2025-04-28 01:34:06.060650,801.45,Guest,UPI
STN_906,Ahmedabad,Gujarat,Slow,17.55,34.87,2025-12-15 02:40:06.060650,140.4,Guest,UPI
STN_834,Mumbai,Maharashtra,Fast,36.04,66.78,2025-07-20 14:34:06.060650,432.48,Guest,UPI
STN_902,Hyderabad,Telangana,Level 2,19.68,25.77,2025-12-19 13:26:06.060650,196.8,Guest,Wallet
STN_434,Pune,Maharashtra,Level 2,24.08,34.37,2026-01-13 20:23:06.060650,240.8,Guest,UPI
STN_485,Kolkata,West Bengal,Slow,18.67,27.1,2025-07-31 07:28:06.060650,149.36,Guest,UPI
STN_289,Kolkata,West Bengal,Slow,19.82,38.92,2025-08-12 13:48:06.060650,158.56,Guest,Wallet
STN_983,Hyderabad,Telangana,Slow,20.06,38.95,2025-07-08 21:07:06.060650,160.48,Guest,Wallet
STN_983,Bangalore,Karnataka,DC Fast,47.42,85.39,2025-06-29 21:20:06.060650,711.3,Guest,UPI
STN_333,Delhi,Delhi,Level 2,32.1,60.21,2025-08-07 05:25:06.060650,321.0,Guest,UPI
STN_475,Ahmedabad,Gujarat,DC Fast,32.95,44.16,2025-03-17 13:09:06.060650,494.25,Guest,UPI
STN_314,Pune,Maharashtra,Slow,10.09,14.08,2026-02-14 21:05:06.060650,80.72,Guest,Credit Card
STN_825,Kolkata,West Bengal,Level 2,33.3,40.27,2025-02-25 02:02:06.060650,333.0,Guest,Credit Card
STN_852,Mumbai,Maharashtra,Level 2,26.53,45.02,2025-03-15 21:16:06.060650,265.3,Guest,UPI
STN_763,Chennai,Tamil Nadu,Level 2,30.74,57.27,2025-06-01 21:48:06.060650,307.4,Guest,UPI
STN_158,Mumbai,Maharashtra,Level 2,11.6,15.21,2025-06-10 13:38:06.060650,116.0,Guest,Wallet
STN_741,Ahmedabad,Gujarat,Slow,18.74,31.04,2025-11-01 13:33:06.060650,149.92,Guest,Wallet
STN_995,Bangalore,Karnataka,DC Fast,27.1,45.53,2025-11-01 15:22:06.060650,406.5,Guest,Wallet
STN_114,Ahmedabad,Gujarat,Level 2,27.77,43.08,2025-07-31 22:18:06.060650,277.7,Guest,Debit Card
STN_708,Chennai,Tamil Nadu,Level 2,26.58,51.75,2025-10-21 13:42:06.060650,265.8,Guest,Wallet
STN_328,Pune,Maharashtra,Fast,45.81,73.96,2025-07-23 16:59:06.060650,549.72,Guest,Debit Card
STN_432,Kolkata,West Bengal,Slow,18.27,30.08,2025-08-23 07:02:06.060650,146.16,Guest,UPI
STN_502,Ahmedabad,Gujarat,Slow,23.03,34.39,2025-12-11 01:13:06.060650,184.24,Guest,UPI
STN_388,Bangalore,Karnataka,Fast,40.35,55.63,2025-09-16 06:28:06.060650,484.2,Guest,Debit Card
STN_281,Mumbai,Maharashtra,DC Fast,43.46,56.37,2025-05-28 06:57:06.060650,651.9,Guest,UPI
STN_180,Delhi,Delhi,DC Fast,47.83,68.29,2025-08-14 02:36:06.060650,717.45,Guest,UPI
STN_293,Kolkata,West Bengal,Fast,44.71,69.12,2025-06-20 07:00:06.060650,536.52,Guest,Credit Card
STN_677,Kolkata,West Bengal,Fast,54.88,101.9,2025-07-01 06:36:06.060650,658.56,Guest,Debit Card
STN_859,Mumbai,Maharashtra,Level 2,29.03,43.99,2025-12-02 21:15:06.060650,290.3,Guest,UPI
STN_294,Ahmedabad,Gujarat,Fast,42.47,79.63,2025-03-07 06:06:06.060650,509.64,Guest,UPI
STN_889,Delhi,Delhi,DC Fast,49.92,70.06,2025-07-20 14:35:06.060650,748.8,Guest,UPI
STN_408,Delhi,Delhi,Level 2,31.54,60.2,2025-09-03 23:12:06.060650,315.4,Guest,Debit Card
STN_940,Hyderabad,Telangana,Level 2,14.68,26.9,2025-04-06 18:33:06.060650,146.8,Guest,Debit Card
STN_379,Ahmedabad,Gujarat,Level 2,26.6,41.26,2025-07-12 03:03:06.060650,266.0,Guest,Wallet
STN_638,Pune,Maharashtra,Slow,18.23,34.16,2025-04-11 19:18:06.060650,145.84,Guest,Credit Card
STN_943,Ahmedabad,Gujarat,Slow,17.99,24.4,2025-07-27 04:40:06.060650,143.92,Guest,Wallet
STN_615,Mumbai,Maharashtra,Slow,19.58,30.72,2025-06-19 23:42:06.060650,156.64,Guest,UPI
STN_321,Bangalore,Karnataka,Fast,36.71,53.92,2025-12-21 09:49:06.060650,440.52,Guest,UPI
STN_462,Chennai,Tamil Nadu,Level 2,26.35,32.62,2025-06-14 11:47:06.060650,263.5,Guest,UPI
STN_427,Hyderabad,Telangana,DC Fast,13.2,16.75,2025-11-17 21:43:06.060650,198.0,Guest,UPI
STN_957,Bangalore,Karnataka,DC Fast,57.08,104.79,2025-03-20 01:09:06.060650,856.2,Guest,Wallet
STN_787,Mumbai,Maharashtra,DC Fast,54.01,69.2,2025-07-19 05:19:06.060650,810.15,Guest,Wallet
STN_479,Bangalore,Karnataka,Fast,24.3,45.89,2025-04-15 01:02:06.060650,291.6,Guest,UPI
STN_350,Pune,Maharashtra,DC Fast,38.25,65.16,2025-11-05 06:33:06.060650,573.75,Guest,UPI
STN_876,Hyderabad,Telangana,Slow,25.24,34.07,2025-04-18 05:03:06.060650,201.92,Guest,Wallet
STN_763,Delhi,Delhi,DC Fast,40.08,48.66,2025-09-09 10:05:06.060650,601.2,Guest,Wallet
STN_829,Pune,Maharashtra,Fast,38.28,63.86,2025-09-25 21:35:06.060650,459.36,Guest,UPI
STN_302,Chennai,Tamil Nadu,Slow,19.94,30.57,2025-04-13 17:24:06.060650,159.52,Guest,UPI
STN_662,Chennai,Tamil Nadu,DC Fast,40.07,58.94,2025-10-31 22:12:06.060650,601.05,Guest,Wallet
STN_814,Chennai,Tamil Nadu,Fast,26.62,38.26,2025-08-14 23:04:06.060650,319.44,Guest,Credit Card
STN_391,Bangalore,Karnataka,DC Fast,28.96,56.4,2025-09-07 07:07:06.060650,434.4,Guest,UPI
STN_291,Mumbai,Maharashtra,Level 2,27.12,47.67,2025-03-29 14:34:06.060650,271.2,Guest,UPI
STN_554,Kolkata,West Bengal,Slow,20.6,38.99,2026-01-16 14:51:06.060650,164.8,Guest,Wallet
STN_374,Bangalore,Karnataka,Slow,13.1,22.51,2025-04-03 01:15:06.060650,104.8,Guest,UPI
STN_175,Bangalore,Karnataka,Fast,39.64,63.9,2025-03-10 14:01:06.060650,475.68,Guest,Wallet
STN_115,Chennai,Tamil Nadu,Slow,18.04,22.2,2026-02-11 15:48:06.060650,144.32,Guest,UPI
STN_516,Kolkata,West Bengal,Level 2,27.3,38.53,2025-05-30 00:39:06.060650,273.0,Guest,UPI
STN_560,Delhi,Delhi,DC Fast,44.05,53.69,2025-05-09 12:56:06.060650,660.75,Guest,UPI
STN_477,Bangalore,Karnataka,DC Fast,45.49,72.04,2025-07-11 19:02:06.060650,682.35,Guest,UPI
STN_711,Bangalore,Karnataka,Fast,36.42,68.74,2025-03-27 20:04:06.060650,437.04,Guest,UPI
STN_349,Bangalore,Karnataka,DC Fast,51.22,74.56,2025-11-16 03:37:06.060650,768.3,Guest,UPI
STN_197,Pune,Maharashtra,Fast,40.71,70.31,2025-07-07 01:22:06.060650,488.52,Guest,UPI
STN_602,Mumbai,Maharashtra,DC Fast,36.2,48.02,2025-11-18 10:17:06.060650,543.0,Guest,UPI
STN_291,Kolkata,West Bengal,Fast,30.3,54.71,2025-04-11 10:17:06.060650,363.6,Guest,UPI
STN_142,Ahmedabad,Gujarat,Fast,26.63,32.79,2025-04-23 18:51:06.060650,319.56,Guest,UPI
STN_901,Ahmedabad,Gujarat,Fast,48.74,65.17,2025-07-28 10:41:06.060650,584.88,Guest,UPI
STN_572,Ahmedabad,Gujarat,DC Fast,35.34,45.78,2025-06-02 20:08:06.060650,530.1,Guest,Wallet
STN_737,Kolkata,West Bengal,Level 2,15.86,27.27,2025-03-24 11:30:06.060650,158.6,Guest,UPI
STN_749,Mumbai,Maharashtra,DC Fast,37.16,73.42,2025-12-08 06:32:06.060650,557.4,Guest,UPI
STN_377,Ahmedabad,Gujarat,Level 2,36.32,68.31,2025-07-05 07:53:06.060650,363.2,Guest,Credit Card
STN_676,Chennai,Tamil Nadu,Fast,28.85,47.86,2025-07-16 18:58:06.060650,346.2,Guest,UPI
STN_803,Mumbai,Maharashtra,Fast,29.73,49.21,2025-03-16 15:06:06.060650,356.76,Guest,Debit Card
STN_785,Hyderabad,Telangana,Fast,40.63,62.67,2025-07-30 11:52:06.060650,487.56,Guest,Wallet
STN_571,Mumbai,Maharashtra,DC Fast,54.95,98.08,2025-08-11 17:50:06.060650,824.25,Guest,Wallet
STN_638,Mumbai,Maharashtra,Fast,29.55,50.73,2025-11-14 15:10:06.060650,354.6,Guest,UPI
STN_235,Delhi,Delhi,Fast,24.69,39.82,2025-12-19 10:30:06.060650,296.28,Guest,UPI
STN_108,Bangalore,Karnataka,Slow,15.0,27.81,2025-04-18 02:35:06.060650,120.0,Guest,UPI
STN_731,Pune,Maharashtra,Slow,20.18,24.47,2026-02-11 07:56:06.060650,161.44,Guest,Credit Card
STN_309,Ahmedabad,Gujarat,Level 2,25.42,50.81,2025-06-29 23:10:06.060650,254.2,Guest,Debit Card
STN_115,Delhi,Delhi,Level 2,30.35,44.55,2025-10-03 04:35:06.060650,303.5,Guest,UPI
STN_199,Mumbai,Maharashtra,DC Fast,50.13,80.54,2025-05-11 17:29:06.060650,751.95,Guest,Credit Card
STN_358,Chennai,Tamil Nadu,Slow,21.2,31.11,2025-08-26 02:50:06.060650,169.6,Guest,UPI
STN_980,Mumbai,Maharashtra,Fast,40.83,59.59,2025-10-03 02:06:06.060650,489.96,Guest,UPI
STN_650,Pune,Maharashtra,Slow,20.59,31.94,2025-07-03 02:43:06.060650,164.72,Guest,Wallet
STN_246,Bangalore,Karnataka,Level 2,26.17,38.79,2025-04-13 00:24:06.060650,261.7,Guest,Debit Card
STN_576,Pune,Maharashtra,Slow,19.57,29.56,2026-01-09 20:42:06.060650,156.56,Guest,UPI
STN_696,Hyderabad,Telangana,DC Fast,51.77,64.5,2025-09-09 14:03:06.060650,776.55,Guest,UPI
STN_977,Mumbai,Maharashtra,Level 2,19.72,24.78,2025-04-20 09:42:06.060650,197.2,Guest,Credit Card
STN_795,Ahmedabad,Gujarat,Level 2,32.94,55.66,2025-09-09 01:19:06.060650,329.4,Guest,UPI
STN_453,Kolkata,West Bengal,Fast,25.75,40.77,2026-02-01 12:55:06.060650,309.0,Guest,UPI
STN_317,Hyderabad,Telangana,Slow,11.67,20.7,2025-04-10 08:55:06.060650,93.36,Guest,Wallet
STN_665,Pune,Maharashtra,DC Fast,41.0,63.12,2025-12-15 17:55:06.060650,615.0,Guest,Wallet
STN_665,Chennai,Tamil Nadu,DC Fast,42.87,53.33,2025-09-17 12:53:06.060650,643.05,Guest,UPI
STN_718,Kolkata,West Bengal,Level 2,25.21,43.54,2026-01-09 11:58:06.060650,252.1,Guest,UPI
STN_561,Pune,Maharashtra,Level 2,25.09,35.64,2025-12-22 03:23:06.060650,250.9,Guest,UPI
STN_829,Pune,Maharashtra,Slow,15.24,20.99,2025-07-19 02:39:06.060650,121.92,Guest,UPI
STN_602,Bangalore,Karnataka,Slow,14.71,21.35,2026-02-15 00:42:06.060650,117.68,Guest,UPI
STN_745,Chennai,Tamil Nadu,DC Fast,47.68,59.58,2025-04-13 11:39:06.060650,715.2,Guest,UPI
STN_170,Delhi,Delhi,DC Fast,53.95,99.44,2025-05-14 03:56:06.060650,809.25,Guest,UPI
STN_507,Kolkata,West Bengal,Level 2,20.66,30.64,2025-07-16 18:11:06.060650,206.6,Guest,UPI
STN_393,Bangalore,Karnataka,Level 2,13.94,18.57,2026-01-18 19:20:06.060650,139.4,Guest,Wallet
STN_559,Hyderabad,Telangana,Fast,25.15,39.98,2025-03-19 07:09:06.060650,301.8,Guest,Debit Card
STN_983,Ahmedabad,Gujarat,Level 2,21.41,26.32,2025-12-24 03:44:06.060650,214.1,Guest,UPI
STN_283,Pune,Maharashtra,Slow,10.73,18.01,2025-05-27 14:49:06.060650,85.84,Guest,UPI
STN_977,Chennai,Tamil Nadu,Slow,20.9,35.35,2026-01-06 15:55:06.060650,167.2,Guest,Wallet
STN_991,Delhi,Delhi,Slow,15.08,23.69,2025-09-10 13:42:06.060650,120.64,Guest,UPI
STN_481,Bangalore,Karnataka,Fast,40.35,79.47,2025-06-07 04:02:06.060650,484.2,Guest,UPI
STN_362,Hyderabad,Telangana,DC Fast,46.77,66.0,2026-01-05 08:37:06.060650,701.55,Guest,UPI
STN_882,Mumbai,Maharashtra,Slow,21.42,38.67,2025-11-06 09:40:06.060650,171.36,Guest,Debit Card
STN_314,Delhi,Delhi,Level 2,29.49,51.85,2025-10-05 10:30:06.060650,294.9,Guest,UPI
STN_801,Pune,Maharashtra,Fast,48.33,81.72,2026-01-02 22:26:06.060650,579.96,Guest,UPI
STN_972,Delhi,Delhi,Fast,14.33,17.71,2025-05-11 18:37:06.060650,171.96,Guest,UPI
STN_719,Mumbai,Maharashtra,Fast,39.77,75.27,2026-02-06 21:21:06.060650,477.24,Guest,Wallet
STN_999,Ahmedabad,Gujarat,Fast,37.11,52.48,2025-12-27 05:00:06.060650,445.32,Guest,Credit Card
STN_187,Kolkata,West Bengal,DC Fast,55.27,67.57,2025-05-23 20:37:06.060650,829.05,Guest,Debit Card
STN_916,Pune,Maharashtra,DC Fast,33.74,47.64,2025-02-28 02:29:06.060650,506.1,Guest,UPI
STN_201,Chennai,Tamil Nadu,Level 2,21.96,38.64,2025-04-13 17:26:06.060650,219.6,Guest,UPI
STN_123,Bangalore,Karnataka,Level 2,26.45,51.45,2025-11-02 08:10:06.060650,264.5,Guest,UPI
STN_154,Pune,Maharashtra,Fast,34.86,51.66,2026-01-31 00:29:06.060650,418.32,Guest,Wallet
STN_285,Pune,Maharashtra,Fast,26.08,34.54,2025-10-18 17:05:06.060650,312.96,Guest,UPI
STN_398,Chennai,Tamil Nadu,Level 2,20.32,31.86,2025-12-13 02:09:06.060650,203.2,Guest,UPI
STN_165,Hyderabad,Telangana,Level 2,32.39,45.01,2025-09-26 01:22:06.060650,323.9,Guest,UPI
STN_407,Kolkata,West Bengal,Level 2,20.21,36.16,2025-07-18 06:18:06.060650,202.1,Guest,UPI
STN_141,Kolkata,West Bengal,Level 2,29.23,50.01,2025-04-22 01:41:06.060650,292.3,Guest,Credit Card
STN_504,Bangalore,Karnataka,Level 2,15.35,26.67,2026-01-20 06:40:06.060650,153.5,Guest,UPI
STN_596,Hyderabad,Telangana,Level 2,21.68,30.28,2026-01-21 13:28:06.060650,216.8,Guest,Wallet
STN_152,Ahmedabad,Gujarat,Slow,13.87,23.04,2025-08-10 18:26:06.060650,110.96,Guest,Wallet
STN_224,Mumbai,Maharashtra,Level 2,25.21,32.02,2025-04-25 06:53:06.060650,252.1,Guest,UPI
STN_912,Bangalore,Karnataka,Fast,28.54,41.94,2026-02-09 22:18:06.060650,342.48,Guest,UPI
STN_762,Chennai,Tamil Nadu,Fast,28.61,40.75,2025-08-14 20:14:06.060650,343.32,Guest,Wallet
STN_296,Kolkata,West Bengal,Slow,26.52,44.89,2025-03-07 20:24:06.060650,212.16,Guest,UPI
STN_651,Delhi,Delhi,Fast,27.99,40.29,2025-04-19 10:14:06.060650,335.88,Guest,Debit Card
STN_393,Delhi,Delhi,Slow,22.29,38.17,2025-12-28 13:26:06.060650,178.32,Guest,UPI
STN_763,Ahmedabad,Gujarat,DC Fast,51.99,81.6,2026-01-31 08:44:06.060650,779.85,Guest,Wallet
STN_198,Ahmedabad,Gujarat,Fast,37.12,53.95,2025-04-12 20:14:06.060650,445.44,Guest,UPI
STN_669,Ahmedabad,Gujarat,Fast,33.91,50.46,2026-02-11 11:22:06.060650,406.92,Guest,Wallet
STN_420,Chennai,Tamil Nadu,Fast,35.39,49.77,2025-10-04 13:55:06.060650,424.68,Guest,UPI
STN_118,Pune,Maharashtra,DC Fast,38.77,69.38,2025-03-13 12:51:06.060650,581.55,Guest,UPI
STN_865,Chennai,Tamil Nadu,Level 2,21.79,42.8,2025-09-06 15:04:06.060650,217.9,Guest,UPI
STN_504,Mumbai,Maharashtra,DC Fast,39.81,70.67,2025-03-14 01:49:06.060650,597.15,Guest,UPI
STN_441,Kolkata,West Bengal,DC Fast,43.67,71.21,2025-07-18 18:31:06.060650,655.05,Guest,Wallet
STN_916,Chennai,Tamil Nadu,Slow,22.35,43.01,2025-06-01 09:32:06.060650,178.8,Guest,Wallet
STN_321,Ahmedabad,Gujarat,DC Fast,58.17,76.34,2025-10-30 22:18:06.060650,872.55,Guest,Debit Card
STN_569,Mumbai,Maharashtra,Slow,15.6,24.85,2025-10-17 19:11:06.060650,124.8,Guest,Debit Card
STN_144,Chennai,Tamil Nadu,Fast,26.97,52.34,2025-06-14 09:19:06.060650,323.64,Guest,UPI
STN_513,Mumbai,Maharashtra,Slow,21.65,32.62,2025-07-01 20:41:06.060650,173.2,Guest,UPI
STN_972,Ahmedabad,Gujarat,Fast,27.94,54.34,2025-03-02 10:30:06.060650,335.28,Guest,Debit Card
STN_519,Pune,Maharashtra,Slow,15.7,29.42,2025-10-06 17:36:06.060650,125.6,Guest,UPI
STN_516,Hyderabad,Telangana,DC Fast,41.33,73.3,2025-12-10 17:00:06.060650,619.95,Guest,UPI
STN_613,Kolkata,West Bengal,Slow,16.17,30.85,2025-12-03 07:13:06.060650,129.36,Guest,Credit Card
STN_789,Kolkata,West Bengal,Level 2,27.07,47.16,2025-06-04 21:27:06.060650,270.7,Guest,UPI
STN_375,Chennai,Tamil Nadu,DC Fast,54.87,99.42,2025-12-30 10:16:06.060650,823.05,Guest,Wallet
STN_190,Mumbai,Maharashtra,Slow,27.06,41.47,2025-09-18 01:31:06.060650,216.48,Guest,Debit Card
STN_491,Hyderabad,Telangana,Level 2,25.7,46.22,2025-11-11 23:10:06.060650,257.0,Guest,UPI
STN_970,Hyderabad,Telangana,DC Fast,34.05,45.05,2025-06-20 12:46:06.060650,510.75,Guest,UPI
STN_189,Delhi,Delhi,Level 2,29.34,41.54,2026-02-17 14:28:06.060650,293.4,Guest,Wallet
STN_160,Delhi,Delhi,Slow,12.92,17.26,2026-01-17 23:15:06.060650,103.36,Guest,UPI
STN_387,Chennai,Tamil Nadu,Fast,28.09,44.41,2025-05-24 08:24:06.060650,337.08,Guest,Debit Card
STN_444,Kolkata,West Bengal,Level 2,13.72,20.43,2025-07-13 16:52:06.060650,137.2,Guest,UPI
STN_379,Pune,Maharashtra,Level 2,26.51,39.44,2025-03-24 14:12:06.060650,265.1,Guest,Debit Card
STN_575,Delhi,Delhi,Slow,21.28,31.63,2026-01-30 01:02:06.060650,170.24,Guest,UPI
STN_782,Chennai,Tamil Nadu,Slow,15.36,29.82,2025-07-05 05:15:06.060650,122.88,Guest,UPI
STN_981,Mumbai,Maharashtra,Fast,35.03,48.29,2025-10-18 07:28:06.060650,420.36,Guest,Credit Card
STN_284,Hyderabad,Telangana,Slow,23.04,42.9,2025-12-25 15:04:06.060650,184.32,Guest,UPI
STN_411,Delhi,Delhi,DC Fast,52.18,69.53,2026-02-01 16:20:06.060650,782.7,Guest,Wallet
STN_324,Ahmedabad,Gujarat,Slow,13.78,25.41,2025-09-04 04:05:06.060650,110.24,Guest,Wallet
STN_678,Bangalore,Karnataka,Level 2,25.45,40.44,2025-05-09 06:29:06.060650,254.5,Guest,Wallet
STN_852,Hyderabad,Telangana,Fast,38.95,57.06,2026-02-18 16:53:06.060650,467.4,Guest,UPI
STN_389,Delhi,Delhi,Slow,14.15,18.28,2025-04-17 14:23:06.060650,113.2,Guest,Wallet
STN_329,Delhi,Delhi,Fast,22.48,44.06,2025-07-19 09:54:06.060650,269.76,Guest,Credit Card
STN_291,Kolkata,West Bengal,Fast,33.16,49.38,2025-08-06 21:57:06.060650,397.92,Guest,UPI
STN_771,Bangalore,Karnataka,DC Fast,51.12,77.45,2025-09-13 13:33:06.060650,766.8,Guest,UPI
STN_891,Pune,Maharashtra,DC Fast,45.99,68.36,2025-05-13 10:46:06.060650,689.85,Guest,UPI
STN_895,Chennai,Tamil Nadu,Slow,14.97,21.95,2025-09-06 19:10:06.060650,119.76,Guest,UPI
STN_220,Ahmedabad,Gujarat,Slow,21.26,41.07,2025-09-06 22:42:06.060650,170.08,Guest,UPI
STN_950,Hyderabad,Telangana,Slow,29.8,51.21,2025-11-15 00:13:06.060650,238.4,Guest,UPI
STN_848,Kolkata,West Bengal,DC Fast,60.62,109.71,2025-09-07 03:04:06.060650,909.3,Guest,UPI
STN_814,Bangalore,Karnataka,Fast,38.67,59.26,2026-02-09 09:37:06.060650,464.04,Guest,UPI
STN_152,Hyderabad,Telangana,Level 2,27.31,40.52,2025-11-04 22:00:06.060650,273.1,Guest,Credit Card
STN_525,Kolkata,West Bengal,Slow,16.89,33.03,2025-07-04 10:09:06.060650,135.12,Guest,Debit Card
STN_169,Bangalore,Karnataka,Fast,36.02,51.77,2025-09-16 10:00:06.060650,432.24,Guest,UPI
STN_103,Delhi,Delhi,Fast,18.17,22.24,2025-08-13 14:38:06.060650,218.04,Guest,Wallet
STN_703,Delhi,Delhi,DC Fast,50.06,86.34,2025-08-29 17:17:06.060650,750.9,Guest,UPI
STN_196,Hyderabad,Telangana,Level 2,30.56,57.97,2025-04-30 15:12:06.060650,305.6,Guest,Wallet
STN_825,Delhi,Delhi,Level 2,18.73,25.33,2025-03-23 13:26:06.060650,187.3,Guest,UPI
STN_679,Ahmedabad,Gujarat,Level 2,19.88,31.49,2025-09-01 06:53:06.060650,198.8,Guest,UPI
STN_408,Ahmedabad,Gujarat,Fast,18.97,24.92,2025-12-09 16:32:06.060650,227.64,Guest,Debit Card
STN_316,Bangalore,Karnataka,DC Fast,42.51,59.15,2025-12-10 19:41:06.060650,637.65,Guest,UPI
STN_882,Chennai,Tamil Nadu,Slow,17.91,26.78,2026-01-18 07:07:06.060650,143.28,Guest,Debit Card
STN_667,Ahmedabad,Gujarat,Slow,18.69,25.44,2025-07-07 13:35:06.060650,149.52,Guest,UPI
STN_870,Delhi,Delhi,Fast,33.67,60.74,2025-05-31 11:59:06.060650,404.04,Guest,Wallet
STN_732,Chennai,Tamil Nadu,Level 2,12.87,22.09,2025-09-21 08:56:06.060650,128.7,Guest,Wallet
STN_346,Pune,Maharashtra,Fast,14.16,17.49,2025-04-29 20:09:06.060650,169.92,Guest,Debit Card
STN_431,Hyderabad,Telangana,DC Fast,42.68,65.45,2025-07-23 22:48:06.060650,640.2,Guest,Debit Card
STN_225,Mumbai,Maharashtra,Level 2,21.61,33.36,2025-02-28 06:52:06.060650,216.1,Guest,UPI
STN_235,Ahmedabad,Gujarat,Level 2,27.2,32.76,2025-12-13 09:18:06.060650,272.0,Guest,UPI
STN_753,Delhi,Delhi,Fast,33.18,66.13,2025-12-04 16:37:06.060650,398.16,Guest,UPI
STN_606,Bangalore,Karnataka,DC Fast,41.36,66.79,2025-06-28 06:57:06.060650,620.4,Guest,UPI
STN_372,Pune,Maharashtra,Fast,22.67,29.1,2025-09-07 06:01:06.060650,272.04,Guest,UPI
STN_343,Mumbai,Maharashtra,Slow,19.42,29.36,2026-02-05 20:07:06.060650,155.36,Guest,UPI
STN_736,Ahmedabad,Gujarat,Fast,33.69,61.02,2025-08-18 18:41:06.060650,404.28,Guest,UPI
STN_386,Chennai,Tamil Nadu,Slow,24.43,46.88,2025-11-26 02:10:06.060650,195.44,Guest,UPI
STN_289,Mumbai,Maharashtra,Slow,19.08,31.23,2026-02-19 09:44:06.060650,152.64,Guest,Wallet
STN_157,Chennai,Tamil Nadu,Slow,14.88,25.81,2025-07-30 05:08:06.060650,119.04,Guest,UPI
STN_293,Delhi,Delhi,DC Fast,41.71,59.41,2025-05-10 15:03:06.060650,625.65,Guest,UPI
STN_476,Kolkata,West Bengal,Level 2,27.01,50.97,2026-01-30 22:15:06.060650,270.1,Guest,Debit Card
STN_460,Hyderabad,Telangana,Level 2,31.59,52.23,2025-03-18 12:53:06.060650,315.9,Guest,Wallet
STN_222,Hyderabad,Telangana,Fast,29.02,46.5,2026-01-14 10:43:06.060650,348.24,Guest,UPI
STN_707,Delhi,Delhi,Slow,22.94,27.88,2025-11-21 13:22:06.060650,183.52,Guest,UPI
STN_994,Kolkata,West Bengal,Slow,21.64,39.04,2025-08-11 12:26:06.060650,173.12,Guest,UPI
STN_460,Bangalore,Karnataka,DC Fast,68.28,121.75,2025-03-05 17:21:06.060650,1024.2,Guest,UPI
STN_231,Pune,Maharashtra,DC Fast,39.55,76.03,2025-07-26 18:42:06.060650,593.25,Guest,Wallet
STN_296,Hyderabad,Telangana,Level 2,25.94,31.5,2025-12-28 06:02:06.060650,259.4,Guest,Debit Card
STN_387,Kolkata,West Bengal,Fast,34.23,63.48,2025-08-06 04:54:06.060650,410.76,Guest,UPI
STN_114,Hyderabad,Telangana,Level 2,33.45,52.59,2025-10-06 21:34:06.060650,334.5,Guest,UPI
STN_528,Kolkata,West Bengal,Level 2,17.19,30.86,2025-06-16 02:22:06.060650,171.9,Guest,UPI
STN_658,Kolkata,West Bengal,Slow,24.99,35.07,2026-01-16 15:39:06.060650,199.92,Guest,UPI
STN_696,Hyderabad,Telangana,Level 2,19.81,35.22,2025-03-27 07:03:06.060650,198.1,Guest,Debit Card
STN_789,Delhi,Delhi,DC Fast,51.18,73.44,2025-07-06 10:25:06.060650,767.7,Guest,UPI
STN_501,Chennai,Tamil Nadu,DC Fast,53.45,98.93,2025-03-14 12:49:06.060650,801.75,Guest,UPI
STN_127,Kolkata,West Bengal,Fast,30.19,52.93,2025-06-05 15:56:06.060650,362.28,Guest,UPI
STN_876,Chennai,Tamil Nadu,Fast,27.61,39.88,2025-10-20 09:44:06.060650,331.32,Guest,UPI
STN_334,Hyderabad,Telangana,Level 2,18.8,27.49,2025-10-18 03:51:06.060650,188.0,Guest,UPI
STN_505,Pune,Maharashtra,Fast,26.39,37.7,2025-11-10 00:27:06.060650,316.68,Guest,Credit Card
